,fsqid,name,latitude,longitude,category,popularity,price,rating,stats,free_bikes
904,e487421496734e24da0cc78a,Mahakal Protein and General Stores,23.268475,77.457554,"Retail,",,,,,4
905,9d0f8158f60b4fa825d00154,Sri Sai Collection and Handloom Centre,23.268475,77.457554,"Retail,",,,,,4
906,c03c2584dcab4737b9e0d868,Sai Astro Solution,23.268475,77.457554,"Retail,",,,,,4
907,52a5c574f5cb4089a44afe57,Chandra Electricals and Electronics,23.268475,77.457554,"Electrical Equipment Supplier,",,,,,4
908,047d8ea4b61f43e6de4ae7e6,Eat and Enjoy,23.268475,77.457554,"Indian Restaurant,",,,,,4
909,4f1157d4e4b0456267017fdf,Nikki Bawa Beauty Clinic,23.227344,77.401239,"Health and Beauty Service,",0.926139642238892,,,,2
910,201f26e57f8447ec6a92a25f,Mas Financial Services Ltd.,23.227344,77.401239,"Financial Service,",,,,,2
911,b54ab4a6656f4b1ee0c522ed,Aakar Real Mart,23.227344,77.401239,"Retail,",,,,,2
912,e2123d6ede464a1d04ddbe24,The Best Towers Pvt. Ltd.,23.227344,77.401239,,,,,,2
913,3fe4e27fb33341c2c14c33a1,SBM Toilet,23.227344,77.401239,"Community and Government,",,,,,2
914,4e3ff74752b1a04aff37daca,Mark General,23.227344,77.401239,"Electronics Store,",0.2008078476630121,,,,2
915,12324162501e43a4d6b2d9ff,Sweet House,23.227344,77.401239,"Restaurant,",,,,,2
916,ac939f7037554add3a0a8f9b,Vandana Caters,23.227344,77.401239,"Restaurant,",,,,,2
917,5163fc48e4b0c4517223e547,T.T. Nagar Stadium,23.227344,77.401239,"Stadium,",0.9748990190421236,,,,2
918,de8aa96efc774b58d94dd9f3,Pandit Ji Alubada Special,23.227344,77.401239,"Restaurant,",,,,,2
919,4ef8287e2c5b0445016d2db0,Wind and Waves,23.240382,77.376334,"Bar,Indian Restaurant,",0.957887752461738,2.0,7.3,"{'total_photos': 10, 'total_ratings': 24, 'total_tips': 3}",1
920,4e8720540aaf7a3a04b0297f,Cafe Coffee Day,23.240382,77.376334,"Coffee Shop,",0.9002791493899163,1.0,7.4,"{'total_photos': 22, 'total_ratings': 22, 'total_tips': 9}",1
921,81f64cefdf8640979412903f,SBM Toilet,23.240382,77.376334,"Community and Government,",,,,,1
922,d21679110f4f44f4ba734b71,Ramu Dwar,23.240382,77.376334,"Community and Government,",,,,,1
923,ef51f7cad5d842ff133ccef8,Bombay Bhailpuri,23.240382,77.376334,"Restaurant,",,,,,1
924,b4421c67afcc4aa29d68fda9,Zauq,23.240382,77.376334,"Restaurant,",,,,,1
925,4cbefd73020d4688a6af5f38,Boat Club,23.240382,77.376334,"Sports and Recreation,",0.9554392076979688,,,,1
926,162aa7a3eae143e16bad1393,Wind and Waves Restaurant,23.240382,77.376334,"Restaurant,",,,,,1
927,58e26232d772f93b1353110d,"Goodricke Tea Pot, Lakeview",23.240382,77.376334,"Tea Room,",0.1473547253972288,2.0,,,1
928,9ddaab13d3234a56b2d9b68d,Cafe Coffee Day,23.240382,77.376334,"Restaurant,",,,,,1
929,1bba98852baf4f71d857662e,Kerala Pramida,23.232322,77.379065,"Retail,",,,,,2
930,4de1511a63655ed7e3fb9c96,Manav Sangharalay/ Museum of Man,23.232322,77.379065,"Sculpture Garden,",0.9223889209463358,,,,2
931,10650db5564d4a90d40c60c1,National Museum of Mankind-IGRMS,23.232322,77.379065,"History Museum,",,,,,2
932,50af64ec93174ba278d13c65,Tribal Habitat,23.232322,77.379065,,,,,,2
933,7700cb2af30d41555872bc7a,State Bank of India Regional College Of Education Bhopal Branch,23.232322,77.379065,"Banking and Finance,",,,,,2
934,52f73c86498e2210d228cb17,Madhya Pradesh Tribal Museum,23.232322,77.379065,"Museum,",0.9535487593768032,,,,2
935,5300989a498e1ff660b6c3f2,State Museum / Rajya Sanghralya,23.232322,77.379065,"History Museum,",0.1304096941719561,,,,2
936,381ce3342f8144556aad9125,Poonam Gupta,23.232322,77.379065,"Insurance Agency,",,,,,2
937,e860a1ea11a447be1ecb8dac,Hind Hardware Stores,23.232322,77.379065,"Home Improvement Service,",,,,,2
938,5e113057febf4fbafc06be5c,Lnct Group Of Colleges,23.232322,77.379065,,,,,,2
939,5300989a498e1ff660b6c3f2,State Museum / Rajya Sanghralya,23.233004,77.381998,"History Museum,",0.1304096941719561,,,,2
940,52f73c86498e2210d228cb17,Madhya Pradesh Tribal Museum,23.233004,77.381998,"Museum,",0.9535487593768032,,,,2
941,4de15b4263655ed7e3fbe5db,Hotel Jehanuma Palace,23.233004,77.381998,"Restaurant,",0.8167916907097519,2.0,8.1,"{'total_photos': 2, 'total_ratings': 16, 'total_tips': 6}",2
942,7700cb2af30d41555872bc7a,State Bank of India Regional College Of Education Bhopal Branch,23.233004,77.381998,"Banking and Finance,",,,,,2
943,4ebe766793ad36d7a86fc812,Cafechino,23.233004,77.381998,"Café,",0.9803808424697056,1.0,8.0,"{'total_photos': 10, 'total_ratings': 11, 'total_tips': 1}",2
944,4d4ec8294f67224b0c406650,La Kuchina,23.233004,77.381998,"Restaurant,",0.9650894402769764,2.0,8.2,"{'total_photos': 9, 'total_ratings': 11, 'total_tips': 4}",2
945,1bba98852baf4f71d857662e,Kerala Pramida,23.233004,77.381998,"Retail,",,,,,2
946,846508ad7644422d706110e2,Anu Vibhagiya Kendra,23.233004,77.381998,"Community and Government,",,,,,2
947,4de1511a63655ed7e3fb9c96,Manav Sangharalay/ Museum of Man,23.233004,77.381998,"Sculpture Garden,",0.9223889209463358,,,,2
948,a44536dc6db14df585628785,State Museum,23.233004,77.381998,"Museum,",,,,,2
